Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare-at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
dtl-coral-1000-bb,DAVID TRUBRIDGE CORAL 1000MM BAMBOO (E27) -,<p>DAVID TRUBRIDGE CORAL 1000MM BAMBOO (E27) -</p><table><tbody><tr><th>source row</th><td>9472</td></tr><tr><th>code</th><td>DTL CORAL 1000 BB</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 1000MM BAMBOO (E27) -</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>946</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 1000 BB,0,shopify,0,deny,manual,946,,true,true,,,
dtl-coral-1000-ca-r-red,DAVID TRUBRIDGE CORAL1000 CARAMEL/RED (E27) - D*,<p>DAVID TRUBRIDGE CORAL1000 CARAMEL/RED (E27) - D*</p><table><tbody><tr><th>source row</th><td>9473</td></tr><tr><th>code</th><td>DTL CORAL 1000 CA R/RED</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL1000 CARAMEL/RED (E27) - D*</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl, legacy-dead-stock",false,Title,Default Title,,,,,DTL CORAL 1000 CA R/RED,0,shopify,0,deny,manual,0,,true,true,,,
dtl-coral-400-aqua,DAVID TRUBRIDGE CORAL 400MM AQUA (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM AQUA (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9474</td></tr><tr><th>code</th><td>DTL CORAL 400 AQUA</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM AQUA (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 AQUA,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-400-bk-2,DAVID TRUBRIDGE CORAL 400MM PAINTED BLACK 2,<p>DAVID TRUBRIDGE CORAL 400MM PAINTED BLACK 2</p><table><tbody><tr><th>source row</th><td>9475</td></tr><tr><th>code</th><td>DTL CORAL 400 BK/2</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM PAINTED BLACK 2</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>566</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 BK/2,0,shopify,0,deny,manual,566,,true,true,,,
dtl-coral-400-blue,DAVID TRUBRIDGE CORAL 400MM BLUE (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM BLUE (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9476</td></tr><tr><th>code</th><td>DTL CORAL 400 BLUE</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM BLUE (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 BLUE,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-400-lime,DAVID TRUBRIDGE CORAL 400MM LIME (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM LIME (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9477</td></tr><tr><th>code</th><td>DTL CORAL 400 LIME</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM LIME (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 LIME,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-400-nat,DAVID TRUBRIDGE CORAL 400MM BAMBOO (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM BAMBOO (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9478</td></tr><tr><th>code</th><td>DTL CORAL 400 NAT</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM BAMBOO (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>338</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 NAT,0,shopify,0,deny,manual,338,,true,true,,,
dtl-coral-400-or,DAVID TRUBRIDGE CORAL 400MM ORANGE (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM ORANGE (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9479</td></tr><tr><th>code</th><td>DTL CORAL 400 OR</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM ORANGE (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>-1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 OR,0,shopify,1,deny,manual,458,,true,true,,,
dtl-coral-400-pk,DAVID TRUBRIDGE CORAL 400MM PINK (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM PINK (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9480</td></tr><tr><th>code</th><td>DTL CORAL 400 PK</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM PINK (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>-1</td></tr><tr><th>rlf</th><td>2</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl, legacy-negative-whse",false,Title,Default Title,,,,,DTL CORAL 400 PK,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-400-red,DAVID TRUBRIDGE CORAL 400MM RED (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM RED (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9481</td></tr><tr><th>code</th><td>DTL CORAL 400 RED</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM RED (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 RED,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-400-sb,DAVID TRUBRIDGE CORAL 400MM STAINED BLACK (E14) *D,<p>DAVID TRUBRIDGE CORAL 400MM STAINED BLACK (E14) *D</p><table><tbody><tr><th>source row</th><td>9482</td></tr><tr><th>code</th><td>DTL CORAL 400 SB</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM STAINED BLACK (E14) *D</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>837</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 SB,0,shopify,0,deny,manual,837,,true,true,,,
dtl-coral-400-wh-2,DAVID TRUBRIDGE CORAL 400MM WHITE 2 SIDES (E27) -,<p>DAVID TRUBRIDGE CORAL 400MM WHITE 2 SIDES (E27) -</p><table><tbody><tr><th>source row</th><td>9483</td></tr><tr><th>code</th><td>DTL CORAL 400 WH/2</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM WHITE 2 SIDES (E27) -</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>4</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>566</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 WH/2,0,shopify,0,deny,manual,566,,true,true,,,
dtl-coral-400-ye,DAVID TRUBRIDGE CORAL 400MM YELLOW (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 400MM YELLOW (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9484</td></tr><tr><th>code</th><td>DTL CORAL 400 YE</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 400MM YELLOW (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>458</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 400 YE,0,shopify,0,deny,manual,458,,true,true,,,
dtl-coral-600-aqua,DAVID TRUBRIDGE CORAL 600MM AQUA (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM AQUA (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9485</td></tr><tr><th>code</th><td>DTL CORAL 600 AQUA</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM AQUA (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 AQUA,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-bl,DAVID TRUBRIDGE CORAL 600MM BLUE (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM BLUE (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9486</td></tr><tr><th>code</th><td>DTL CORAL 600 BL</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM BLUE (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 BL,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-car-or,DAVID TRUBRIDGE CORAL 600 CARAMEL/ORANGE (E27) *D,<p>DAVID TRUBRIDGE CORAL 600 CARAMEL/ORANGE (E27) *D</p><table><tbody><tr><th>source row</th><td>9487</td></tr><tr><th>code</th><td>DTL CORAL 600 CAR/ OR</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600 CARAMEL/ORANGE (E27) *D</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>702</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 CAR/ OR,0,shopify,0,deny,manual,702,,true,true,,,
dtl-coral-600-lime,DAVID TRUBRIDGE CORAL 600MM LIME (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM LIME (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9488</td></tr><tr><th>code</th><td>DTL CORAL 600 LIME</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM LIME (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 LIME,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-nat,DAVID TRUBRIDGE CORAL 600MM BAMBOO (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM BAMBOO (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9489</td></tr><tr><th>code</th><td>DTL CORAL 600 NAT</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM BAMBOO (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>510</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 NAT,0,shopify,0,deny,manual,510,,true,true,,,
dtl-coral-600-or,DAVID TRUBRIDGE CORAL 600MM ORANGE (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM ORANGE (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9490</td></tr><tr><th>code</th><td>DTL CORAL 600 OR</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM ORANGE (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 OR,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-red,DAVID TRUBRIDGE CORAL 600MM RED (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 600MM RED (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9491</td></tr><tr><th>code</th><td>DTL CORAL 600 RED</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM RED (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 RED,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-sb,DAVID TRUBRIDGE CORAL 600MM STAINED BLACK (E27) -,<p>DAVID TRUBRIDGE CORAL 600MM STAINED BLACK (E27) -</p><table><tbody><tr><th>source row</th><td>9492</td></tr><tr><th>code</th><td>DTL CORAL 600 SB</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM STAINED BLACK (E27) -</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>1038</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 SB,0,shopify,0,deny,manual,1038,,true,true,,,
dtl-coral-600-wh,DAVID TRUBRIDGE CORAL 600MM WHITE 1 SIDE (E27) -,<p>DAVID TRUBRIDGE CORAL 600MM WHITE 1 SIDE (E27) -</p><table><tbody><tr><th>source row</th><td>9493</td></tr><tr><th>code</th><td>DTL CORAL 600 WH</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM WHITE 1 SIDE (E27) -</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>618</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 WH,0,shopify,0,deny,manual,618,,true,true,,,
dtl-coral-600-wh-2,DAVID TRUBRIDGE CORAL 600MM WHITE 2 SIDES (E27) -,<p>DAVID TRUBRIDGE CORAL 600MM WHITE 2 SIDES (E27) -</p><table><tbody><tr><th>source row</th><td>9494</td></tr><tr><th>code</th><td>DTL CORAL 600 WH/2</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 600MM WHITE 2 SIDES (E27) -</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>759</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 600 WH/2,0,shopify,0,deny,manual,759,,true,true,,,
dtl-coral-800-bb,DAVID TRUBRIDGE CORAL 800MM BAMBOO (E27) - KITSET,<p>DAVID TRUBRIDGE CORAL 800MM BAMBOO (E27) - KITSET</p><table><tbody><tr><th>source row</th><td>9495</td></tr><tr><th>code</th><td>DTL CORAL 800 BB</td></tr><tr><th>description</th><td>DAVID TRUBRIDGE CORAL 800MM BAMBOO (E27) - KITSET</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>686</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,DTL,"legacy-import, legacy-type-dtl",true,Title,Default Title,,,,,DTL CORAL 800 BB,0,shopify,0,deny,manual,686,,true,true,,,
